Building type	Coordinates (latitude)	Coordinates (longitude)	Number of floors/units
B	40.895087	-73.785245	6 floors (large complex)
B	40.895342	-73.784173	5 floors (large complex)
B	40.895202	-73.783754	4 floors
B	40.894776	-73.784296	9 floors (large complex)
A	40.900146	-73.785701	
A	40.899886	-73.785915	
A	40.899878	-73.786135	
B	40.899793	-73.786489	4 floors
B	40.899663	-73.786682	4 floors
A	40.899456	-73.786411	
A	40.899383	-73.786293	
A	40.899242	-73.786282	
A	40.899096	-73.786164	
A	40.899006	-73.786068	
A	40.898897	-73.785977	
A	40.898852	-73.785982	
A	40.898722	-73.785944	
A	40.898637	-73.785789	
A	40.89852	-73.785676	
B	40.898418	-73.785505	3 floors
B	40.898227	-73.785299	4 floors
B	40.898183	-73.784988	4 floors
B	40.897871	-73.784919	3 floors
A	40.897652	-73.784867	
A	40.897514	-73.784792	
A	40.897149	-73.784556	
A	40.89691	-73.784245	
A	40.896654	-73.784079	
A	40.896464	-73.783977	
A	40.896237	-73.78373	
A	40.896071	-73.783708	
A	40.895843	-73.783601	
A	40.895606	-73.783491	
B	40.895511	-73.783199	3 floors
D	40.895258	-73.782947	2 units
B	40.89545	-73.782537	4 units
A	40.895763	-73.782656	
A	40.895873	-73.782733	
A	40.895982	-73.782846	
A	40.89609	-73.782937	
A	40.895917	-73.78316	
A	40.896272	-73.78312	
A	40.896485	-73.783327	
A	40.897028	-73.783474	
A	40.897206	-73.783327	
A	40.897391	-73.783346	
A	40.897543	-73.783431	
A	40.897655	-73.783598	
A	40.8978	-73.783614	
A	40.897926	-73.783713	
A	40.898019	-73.783831	
A	40.898202	-73.784003	
A	40.898283	-73.784072	
A	40.898388	-73.784164	
A	40.898636	-73.784367	
A	40.89883	-73.784491	
A	40.898944	-73.784646	
A	40.899212	-73.784802	
A	40.899374	-73.785011	
A	40.899495	-73.785092	
A	40.899548	-73.78521	
A	40.899641	-73.785263	
A	40.899751	-73.785317	
A	40.899848	-73.785537	
B	40.902558	-73.788855	3 floors
A	40.903395	-73.788541	
A	40.902605	-73.788629	
A	40.902191	-73.788828	
A	40.902136	-73.788787	
A	40.902053	-73.788629	
A	40.901948	-73.788594	
A	40.901871	-73.788482	
A	40.901727	-73.788339	
A	40.901599	-73.788286	
A	40.901488	-73.788187	
A	40.901405	-73.788052	
A	40.901315	-73.788023	
A	40.900819	-73.787548	
A	40.900594	-73.78746	
A	40.900413	-73.78721	
A	40.900356	-73.787127	
A	40.90005	-73.786762	
A	40.900089	-73.786628	
A	40.900176	-73.786465	
A	40.900245	-73.786379	
A	40.900334	-73.786271	
A	40.900442	-73.786556	
A	40.900555	-73.786719	
A	40.900669	-73.786609	
A	40.900458	-73.785952	
A	40.90064	-73.786073	
A	40.900768	-73.786274	
A	40.900924	-73.786443	
A	40.901358	-73.786837	
A	40.90154	-73.786929	
A	40.901678	-73.787154	
A	40.901885	-73.787277	
A	40.902072	-73.787374	
A	40.902234	-73.787594	
A	40.902465	-73.787771	
A	40.902631	-73.78783	
A	40.902781	-73.788082	
A	40.902972	-73.788221	
A	40.90311	-73.788409	
A	40.903337	-73.788372	
A	40.902149	-73.790077	
A	40.902118	-73.789932	
A	40.902047	-73.789884	
A	40.901944	-73.789857	
A	40.901875	-73.789779	
A	40.901822	-73.789715	
A	40.901739	-73.789618	
A	40.90167	-73.78957	
A	40.901573	-73.789597	
A	40.901506	-73.789353	
A	40.901835	-73.788996	
A	40.901859	-73.788913	
A	40.901934	-73.788994	
A	40.902157	-73.789219	
A	40.902206	-73.789305	
A	40.902133	-73.789479	
A	40.902293	-73.789313	
A	40.896981	-73.782749	
A	40.896783	-73.782899	
A	40.896945	-73.78233	
A	40.896868	-73.782244	
A	40.896689	-73.782142	
A	40.896422	-73.782083	
A	40.896799	-73.782856	
A	40.896766	-73.780866	
A	40.896625	-73.780726	
A	40.896207	-73.780179	
A	40.897464	-73.781938	
A	40.897411	-73.782164	
A	40.897492	-73.781643	
A	40.897314	-73.782035	
A	40.897192	-73.781949	
A	40.897066	-73.78189	
A	40.896937	-73.781692	
A	40.896795	-73.781633	
A	40.896872	-73.781413	
A	40.897152	-73.781032	
A	40.897306	-73.781252	
A	40.897428	-73.781466	
B	40.896479	-73.782555	4 floors
B	40.896211	-73.782263	7 floors
B	40.896262	-73.781805	4 floors
B	40.896052	-73.78133	4 floors
B	40.89563	-73.781092	4 floors
B	40.895688	-73.7807	4 floors
B	40.895869	-73.77989	4 floors
B	40.896355	-73.78043	4 floors
A	40.903558	-73.788008	
A	40.9034	-73.787949	
A	40.903294	-73.787783	
A	40.903201	-73.787734	
A	40.903148	-73.787616	
A	40.903015	-73.787504	
A	40.902767	-73.787273	
A	40.902658	-73.787236	
A	40.902828	-73.786881	
A	40.902925	-73.786753	
A	40.903092	-73.78693	
A	40.903177	-73.787225	
A	40.903538	-73.787686	
A	40.903753	-73.787541	
A	40.903903	-73.787514	
A	40.904089	-73.787434	
A	40.90419	-73.78723	
A	40.904308	-73.787048	
A	40.904417	-73.78686	
A	40.904576	-73.786801	
A	40.904653	-73.786576	
A	40.904263	-73.78627	
A	40.904065	-73.786597	
A	40.903894	-73.786742	
A	40.903761	-73.787005	
A	40.903509	-73.786881	
A	40.903428	-73.78664	
A	40.903412	-73.786458	
A	40.90342	-73.786077	
A	40.9034	-73.785857	
A	40.903375	-73.785637	
A	40.903404	-73.785444	
A	40.9034	-73.785245	
A	40.903371	-73.784999	
A	40.903339	-73.7848	
A	40.90325	-73.784543	
A	40.903351	-73.784323	
A	40.903562	-73.784489	
A	40.903631	-73.784645	
A	40.903716	-73.784832	
A	40.903805	-73.78532	
A	40.903911	-73.785991	
A	40.904085	-73.786163	
A	40.902808	-73.784489	
A	40.902694	-73.784677	
A	40.902646	-73.784907	
A	40.902573	-73.78509	
A	40.9025	-73.785245	
A	40.902439	-73.785476	
A	40.90297	-73.785111	
A	40.90297	-73.785406	
A	40.902954	-73.785621	
A	40.902921	-73.785809	
A	40.902808	-73.785894	
A	40.902609	-73.786313	
A	40.902524	-73.786581	
A	40.902447	-73.786704	
A	40.902301	-73.786903	
A	40.902155	-73.786849	
A	40.901993	-73.786656	
A	40.901883	-73.786501	
A	40.90166	-73.786388	
A	40.901551	-73.786147	
A	40.901364	-73.786002	
A	40.901393	-73.785648	
A	40.901133	-73.785733	
A	40.901044	-73.785615	
A	40.90089	-73.785396	
A	40.900918	-73.78517	
A	40.901036	-73.784832	
A	40.901125	-73.78472	
A	40.901227	-73.784553	
A	40.901385	-73.784323	
A	40.901531	-73.784167	
A	40.901648	-73.783856	
A	40.901855	-73.78369	
A	40.902058	-73.783802	
A	40.902171	-73.783995	
A	40.902455	-73.783915	
A	40.902609	-73.784087	
A	40.902488	-73.784253	
A	40.902358	-73.784457	
A	40.90224	-73.784639	
A	40.902135	-73.784923	
A	40.902017	-73.78502	
A	40.901948	-73.785283	
A	40.901952	-73.785771	
A	40.902119	-73.785894	
A	40.902204	-73.785991	
A	40.902362	-73.786109	
A	40.902431	-73.786238	
A	40.900564	-73.784522	
A	40.900389	-73.784801	
A	40.900081	-73.784828	
A	40.89998	-73.784774	
A	40.899826	-73.784673	
A	40.899684	-73.784544	
A	40.899574	-73.784474	
A	40.899469	-73.784388	
A	40.899822	-73.784297	
A	40.899566	-73.784485	
A	40.899473	-73.784394	
A	40.899363	-73.784276	
A	40.899238	-73.784238	
A	40.899003	-73.783932	
A	40.898784	-73.783814	
A	40.898686	-73.783659	
A	40.898516	-73.78353	
A	40.898455	-73.783433	
A	40.898317	-73.783348	
A	40.898167	-73.78324	
A	40.898074	-73.783106	
A	40.898074	-73.783106	
A	40.897855	-73.782935	
A	40.89775	-73.782693	
A	40.897916	-73.782382	
A	40.898171	-73.782462	
A	40.898273	-73.782473	
A	40.89835	-73.782591	
A	40.898467	-73.78265	
A	40.898561	-73.782779	
A	40.898646	-73.782865	
A	40.898792	-73.783004	
A	40.898982	-73.783171	
A	40.899096	-73.78323	
A	40.899234	-73.78339	
A	40.899327	-73.783449	
A	40.89942	-73.783498	
A	40.89957	-73.783627	
A	40.8997	-73.783675	
A	40.899838	-73.783793	
A	40.89998	-73.783782	
A	40.900089	-73.783852	
A	40.900345	-73.78397	
A	40.900547	-73.784141	
A	40.899376	-73.778917	
A	40.899189	-73.778723	
A	40.899112	-73.778466	
A	40.898771	-73.778262	
A	40.898609	-73.778385	
A	40.89908	-73.779153	
A	40.898942	-73.779244	
A	40.898723	-73.779421	
A	40.898271	-73.77982	
A	40.898073	-73.779906	
A	40.897886	-73.780003	
A	40.897497	-73.780271	
A	40.897371	-73.780507	
A	40.897112	-73.78033	
A	40.896982	-73.780169	
A	40.896564	-73.779804	
A	40.896508	-73.779756	
B	40.898179	-73.778697	9 floors
B	40.897786	-73.77882	9 floors
B	40.89725	-73.779244	5 floors (large complex)
A	40.901171	-73.782985	
A	40.90115	-73.783173	
A	40.901057	-73.783302	
A	40.900964	-73.783388	
A	40.900842	-73.783441	
A	40.900725	-73.783447	
A	40.900635	-73.783473	
A	40.900457	-73.783398	
A	40.900242	-73.783296	
A	40.90008	-73.783253	
A	40.900189	-73.78313	
A	40.90027	-73.782942	
A	40.900356	-73.782803	
A	40.900433	-73.782594	
A	40.900583	-73.78262	
A	40.900692	-73.782685	
A	40.900818	-73.782728	
A	40.900948	-73.782781	
A	40.901061	-73.78284	
A	40.901138	-73.782942	
A	40.900108	-73.782401	
A	40.899962	-73.782712	
A	40.899816	-73.782883	
A	40.89978	-73.783082	
A	40.899646	-73.783066	
A	40.899318	-73.78291	
A	40.899399	-73.782545	
A	40.89948	-73.782443	
A	40.899605	-73.782122	
A	40.89997	-73.782325	
B	40.899108	-73.781791	3 floors
A	40.89902	-73.781011	
A	40.898882	-73.780791	
A	40.898745	-73.780619	
A	40.898639	-73.780421	
A	40.898907	-73.779904	
A	40.89922	-73.780156	
A	40.899398	-73.780312	
B	40.898765	-73.780113	3 floors
A	40.900662	-73.780006	
A	40.900556	-73.779915	
A	40.901201	-73.780532	
A	40.90022	-73.779674	
A	40.900046	-73.78006	
A	40.899818	-73.780124	
A	40.899677	-73.779926	
A	40.899531	-73.779824	
A	40.899425	-73.779695	
A	40.899308	-73.77969	
A	40.899275	-73.779556	
A	40.899474	-73.779459	
A	40.899555	-73.779293	
A	40.899721	-73.779245	
A	40.899944	-73.7794	
A	40.900094	-73.779529	
A	40.90026	-73.779733	
A	40.901878	-73.779116	
A	40.901631	-73.77939	
A	40.901485	-73.779609	
A	40.901448	-73.779964	
A	40.901262	-73.779856	
A	40.901136	-73.779685	
A	40.901019	-73.779588	
A	40.900792	-73.779395	
A	40.900658	-73.779314	
A	40.900532	-73.779127	
A	40.900427	-73.779132	
A	40.900309	-73.778901	
A	40.900208	-73.778778	
A	40.900025	-73.778719	
A	40.899896	-73.778719	
A	40.899709	-73.77852	
A	40.899652	-73.778381	
A	40.899555	-73.778327	
A	40.899903	-73.778282	
A	40.900078	-73.778373	
A	40.900256	-73.778201	
A	40.900374	-73.778126	
A	40.900662	-73.778148	
A	40.90097	-73.778394	
A	40.901164	-73.778588	
A	40.90129	-73.7787	
A	40.901412	-73.778829	
A	40.901566	-73.778867	
A	40.902809	-73.779982	
A	40.902744	-73.780116	
A	40.902638	-73.780277	
A	40.902626	-73.780412	
A	40.902508	-73.780481	
A	40.902464	-73.780637	
A	40.902379	-73.780782	
A	40.902294	-73.780948	
A	40.902164	-73.780749	
A	40.902083	-73.780583	
A	40.901998	-73.780471	
A	40.901844	-73.780438	
A	40.901775	-73.780417	
A	40.901685	-73.780353	
A	40.901616	-73.780304	
A	40.901714	-73.780159	
A	40.901807	-73.780025	
A	40.901912	-73.779886	
A	40.901981	-73.779757	
A	40.902083	-73.779725	
A	40.902135	-73.77958	
A	40.902196	-73.779403	
A	40.902367	-73.779623	
A	40.902492	-73.779789	
A	40.902618	-73.779907	
A	40.903542	-73.780808	
A	40.903356	-73.781077	
A	40.903291	-73.781238	
A	40.903182	-73.781366	
A	40.903104	-73.78157	
A	40.903023	-73.781704	
A	40.902918	-73.78194	
A	40.902804	-73.782182	
A	40.902667	-73.782359	
A	40.902573	-73.782509	
A	40.902358	-73.782906	
A	40.902318	-73.783185	
A	40.902034	-73.782917	
A	40.901908	-73.78289	
A	40.901868	-73.782638	
A	40.901957	-73.782482	
A	40.902026	-73.782364	
A	40.902107	-73.782214	
A	40.902188	-73.782015	
A	40.902298	-73.781828	
A	40.902358	-73.781656	
A	40.902452	-73.781538	
A	40.902533	-73.781334	
A	40.902614	-73.781211	
A	40.902703	-73.781061	
A	40.902768	-73.780894	
A	40.90291	-73.78068	
A	40.903096	-73.78032	
A	40.90246	-73.78215	
A	40.904418	-73.781554	
A	40.904349	-73.781833	
A	40.904146	-73.782107	
A	40.903891	-73.781892	
A	40.903794	-73.781822	
A	40.90366	-73.781517	
A	40.903859	-73.781372	
A	40.903972	-73.781114	
A	40.904074	-73.781259	
A	40.904195	-73.781382	
A	40.904329	-73.781479	
B	40.905422	-73.786473	6 floors (large complex)
A	40.905686	-73.785443	
A	40.905479	-73.785405	
A	40.905385	-73.785572	
A	40.905268	-73.785754	
A	40.905175	-73.785915	
A	40.905122	-73.786033	
A	40.905045	-73.786296	
A	40.904399	-73.785212	
A	40.90431	-73.784864	
A	40.904213	-73.784386	
A	40.90399	-73.784354	
A	40.903852	-73.784118	
A	40.903754	-73.784048	
A	40.90356	-73.783844	
A	40.903381	-73.783742	
A	40.903211	-73.783737	
A	40.903089	-73.783646	
A	40.902952	-73.783598	
A	40.902704	-73.783346	
A	40.902866	-73.783093	
A	40.902927	-73.782879	
A	40.903049	-73.782761	
B	40.905114	-73.784445	12 floors
B	40.902938	-73.779468	5 floors
B	40.902659	-73.779124	3 floors
A	40.903295	-73.779813	
A	40.903417	-73.779606	
A	40.903512	-73.779461	
A	40.903587	-73.779352	
A	40.90366	-73.779132	
A	40.903658	-73.77889	
A	40.90428	-73.778024	
A	40.904155	-73.778174	
A	40.904067	-73.777906	
A	40.903954	-73.777823	
A	40.903844	-73.777742	
A	40.903684	-73.777517	
A	40.903054	-73.776635	
A	40.902981	-73.776506	
A	40.902843	-73.776254	
A	40.902646	-73.776246	
B	40.904513	-73.777592	6 floors (large complex)
B	40.904923	-73.777909	6 floors (large complex)
B	40.905397	-73.778204	6 floors (large complex)
A	40.905867	-73.77763	
A	40.905742	-73.777721	
A	40.905697	-73.777796	
A	40.905652	-73.777871	
A	40.90577	-73.777501	
A	40.905648	-73.777335	
A	40.905559	-73.777254	
A	40.905454	-73.777136	
A	40.905158	-73.776664	
A	40.905008	-73.77646	
A	40.904874	-73.776369	
A	40.904805	-73.776208	
A	40.904752	-73.776149	
A	40.904683	-73.776015	
A	40.904627	-73.775916	
A	40.904509	-73.775793	
A	40.90444	-73.77568	
A	40.903852	-73.77708	
A	40.903741	-73.77693	
A	40.903637	-73.776892	
A	40.903558	-73.776721	
A	40.903522	-73.776645	
A	40.903469	-73.776546	
A	40.903404	-73.776476	
A	40.903347	-73.776375	
A	40.903279	-73.776329	
A	40.903212	-73.776211	
A	40.903597	-73.77605	
A	40.903686	-73.776098	
A	40.903745	-73.776176	
A	40.903775	-73.776286	
A	40.903838	-73.77631	
A	40.90395	-73.776417	
A	40.904006	-73.776495	
A	40.90308	-73.776047	
A	40.90325	-73.776023	
A	40.90337	-73.775964	
A	40.903449	-73.775838	
D	40.90384	-73.775849	2 units
D	40.904224	-73.77544	2 units
D	40.904127	-73.77555	2 units
D	40.903983	-73.775666	2 units
B	40.903808	-73.780079	6 floors (large complex)
B	40.904141	-73.780267	5 floors
B	40.904419	-73.779172	3 floors
A	40.905518	-73.779247	
A	40.905404	-73.779316	
A	40.905352	-73.779461	
A	40.905274	-73.779595	
A	40.905153	-73.779735	
A	40.905019	-73.780014	
A	40.904926	-73.780126	
A	40.904861	-73.780298	
A	40.904735	-73.780641	
A	40.904557	-73.780953	
A	40.904411	-73.780738	
A	40.903981	-73.779611	
A	40.904078	-73.779375	
A	40.904427	-73.77871	
A	40.904492	-73.778571	
A	40.904516	-73.778388	
A	40.904557	-73.778297	
A	40.9048	-73.778608	
A	40.904918	-73.778651	
A	40.904991	-73.778834	
A	40.905076	-73.778882	
A	40.905189	-73.778989	
A	40.905307	-73.779107	
A	40.906491	-73.778541	
A	40.906412	-73.778622	
A	40.906377	-73.77875	
A	40.906325	-73.778858	
A	40.906258	-73.778954	
A	40.906258	-73.778954	
A	40.90617	-73.779228	
A	40.9061	-73.779201	
A	40.906051	-73.779196	
A	40.906012	-73.779056	
A	40.905891	-73.778968	
A	40.905885	-73.778777	
A	40.905785	-73.778809	
A	40.905652	-73.778812	
A	40.905566	-73.778691	
A	40.90567	-73.778536	
A	40.905741	-73.778399	
A	40.90582	-73.778265	
A	40.905905	-73.778101	
A	40.907611	-73.779607	
A	40.907548	-73.779687	
A	40.907465	-73.779754	
A	40.907374	-73.779837	
A	40.907329	-73.779942	
A	40.906944	-73.779953	
A	40.906618	-73.779633	
A	40.906523	-73.779585	
A	40.906454	-73.779507	
A	40.906728	-73.779155	
A	40.906745	-73.780432	
A	40.90653	-73.780582	
A	40.906546	-73.780812	
A	40.906396	-73.780673	
A	40.906327	-73.780517	
A	40.906173	-73.780491	
A	40.906044	-73.780303	
A	40.90595	-73.780233	
A	40.905849	-73.780104	
A	40.90561	-73.77997	
A	40.905792	-73.7796	
A	40.90593	-73.779563	
A	40.906044	-73.77974	
A	40.906153	-73.779868	
A	40.906283	-73.77996	
A	40.906417	-73.780088	
A	40.906522	-73.780142	
A	40.906615	-73.780303	
B	40.905544	-73.781637	3 floors
B	40.905317	-73.781299	3 floors
A	40.90631	-73.781087	
A	40.906227	-73.781229	
A	40.906109	-73.781449	
A	40.905963	-73.78169	
A	40.905945	-73.781283	
A	40.905856	-73.781835	
A	40.905787	-73.782031	
A	40.905754	-73.782181	
A	40.905653	-73.782125	
A	40.90556	-73.782036	
A	40.906097	-73.78091	
A	40.905994	-73.780789	
A	40.905876	-73.780744	
A	40.905744	-73.780591	
A	40.905627	-73.780486	
A	40.90539	-73.780349	
A	40.905219	-73.780459	
A	40.905079	-73.780805	
A	40.905006	-73.780958	
A	40.904901	-73.781106	
A	40.90482	-73.781342	
A	40.905	-73.781412	
A	40.905785	-73.782879	
A	40.905696	-73.782755	
A	40.90469	-73.781956	
A	40.904548	-73.782353	
A	40.904435	-73.782423	
A	40.904341	-73.782589	
A	40.90424	-73.782857	
A	40.904414	-73.782954	
B	40.905236	-73.78272	6 floors
D	40.904991	-73.782524	6 units
B	40.904868	-73.782247	6 floors
A	40.905539	-73.784135	
B	40.90736	-73.783151	5 floors
B	40.906282	-73.78259	6 floors
B	40.906695	-73.781577	4 floors
B	40.906582	-73.781397	5 floors (large complex)
C	40.906938	-73.780889	4 floors
C	40.908434	-73.781935	3 floors
C	40.908219	-73.7821	3 floors
C	40.90818	-73.782158	3 floors
C	40.90809	-73.782371	3 floors
B	40.908441	-73.78045	7 floors (large complex)
B	40.908165	-73.780624	4 floors
B	40.908145	-73.779999	7 floors (large complex)
B	40.907503	-73.780403	4 floors
B	40.907586	-73.780112	3 floors
B	40.907753	-73.779858	3 floors
B	40.907805	-73.779751	3 floors
A	40.907976	-73.780245	
A	40.907884	-73.780411	
A	40.907649	-73.780639	
A	40.907542	-73.780553	
C	40.908464	-73.784513	4 floors
C	40.908886	-73.784111	4 floors
B	40.908288	-73.783406	6 floors
C	40.907768	-73.783581	3 floors
C	40.90775	-73.783636	3 floors
C	40.907694	-73.783754	3 floors
A	40.907828	-73.786476	
A	40.907826	-73.786581	
A	40.907503	-73.786288	
A	40.907477	-73.786481	
A	40.90744	-73.786712	
A	40.907424	-73.786937	
A	40.907398	-73.787063	
A	40.907708	-73.787651	
A	40.908151	-73.786565	
A	40.908114	-73.786694	
A	40.905845	-73.788782	
A	40.905938	-73.788777	
A	40.905897	-73.788492	
A	40.905966	-73.788458	
A	40.906043	-73.788425	
A	40.906043	-73.788425	
A	40.906248	-73.788385	
A	40.906287	-73.78816	
A	40.906368	-73.788074	
A	40.90639	-73.788313	
A	40.906485	-73.78827	
A	40.906235	-73.787766	
A	40.906154	-73.787825	
A	40.906052	-73.787846	
A	40.905898	-73.788002	
A	40.905221	-73.787886	
A	40.90665	-73.787412	
A	40.906584	-73.787167	
A	40.90649	-73.787538	
A	40.906569	-73.787025	
B	40.907316	-73.785088	28 floors
B	40.907905	-73.784698	4 floors
C	40.907371	-73.784238	3
C	40.906126	-73.789661	3
B	40.905708	-73.78947	4
C	40.904774	-73.787918	4
A	40.905799	-73.790427	
A	40.905718	-73.790296	
A	40.905619	-73.790084	
A	40.905321	-73.79017	
A	40.905207	-73.789926	
A	40.905122	-73.78981	
A	40.90527	-73.789609	
A	40.905187	-73.789467	
A	40.905329	-73.789542	
A	40.905364	-73.789456	
A	40.905465	-73.789059	
A	40.905372	-73.788979	
D	40.905544	-73.789199	2 units
D	40.905295	-73.789325	2 units
A	40.904721	-73.789255	
A	40.904964	-73.788968	
B	40.904559	-73.788166	3 floors
A	40.905114	-73.79067	
A	40.905005	-73.790477	
A	40.904976	-73.790346	
A	40.904857	-73.790241	
A	40.904228	-73.789723	
A	40.904131	-73.789683	
A	40.904285	-73.789468	
A	40.903304	-73.789956	
A	40.903304	-73.78983	
B	40.903903	-73.788916	5 floors
A	40.903955	-73.79178	
A	40.903862	-73.79156	
A	40.903797	-73.79178	
A	40.903736	-73.791646	
A	40.903647	-73.791743	
A	40.903534	-73.79178	
A	40.903266	-73.791952	
A	40.903561	-73.790717	
A	40.903397	-73.790787	
A	40.903308	-73.790768	
A	40.903257	-73.790859	
A	40.903178	-73.790822	
A	40.903121	-73.79087	
A	40.902937	-73.790972	
A	40.902848	-73.790988	
A	40.902787	-73.79116	
A	40.902471	-73.791039	
A	40.903179	-73.790231	
A	40.903295	-73.790317	
A	40.903323	-73.790395	
A	40.903402	-73.790443	
A	40.902399	-73.799697	
A	40.902407	-73.79951	
A	40.902399	-73.799381	
A	40.902415	-73.799123	
A	40.902447	-73.798748	
A	40.902269	-73.798742	
A	40.902168	-73.798726	
A	40.901973	-73.798726	
A	40.90205	-73.799075	
A	40.902074	-73.799268	
A	40.902062	-73.799563	
A	40.902042	-73.799708	
A	40.901677	-73.799558	
A	40.901685	-73.799386	
A	40.901697	-73.799048	
A	40.901697	-73.798726	
A	40.901592	-73.798726	
A	40.901324	-73.798667	
A	40.901289	-73.798811	
A	40.901313	-73.799004	
A	40.901297	-73.799122	
A	40.901305	-73.799272	
A	40.901301	-73.799401	
A	40.901305	-73.79961	
A	40.900952	-73.799352	
A	40.900847	-73.799331	
A	40.900741	-73.799256	
A	40.900628	-73.799213	
A	40.900498	-73.799229	
A	40.900409	-73.799175	
A	40.900299	-73.79917	
A	40.900299	-73.79917	
A	40.900064	-73.799122	
A	40.899951	-73.799079	
A	40.89972	-73.79909	
A	40.899348	-73.799145	
A	40.899379	-73.799013	
A	40.899407	-73.798863	
A	40.899444	-73.798699	
A	40.899464	-73.798605	
A	40.899505	-73.798458	
A	40.899503	-73.798284	
A	40.899486	-73.798176	
A	40.899243	-73.798222	
A	40.899223	-73.798364	
A	40.899261	-73.798509	
A	40.899296	-73.798681	
A	40.899257	-73.798769	
A	40.899229	-73.798914	
A	40.899138	-73.798925	
A	40.898967	-73.798839	
A	40.89902	-73.798732	
A	40.900226	-73.798726	
A	40.900236	-73.798474	
A	40.900228	-73.798302	
A	40.900218	-73.798166	
A	40.900185	-73.79793	
A	40.900191	-73.797693	
A	40.900055	-73.797605	
A	40.899956	-73.797707	
A	40.89992	-73.797787	
A	40.899891	-73.798026	
A	40.899867	-73.798343	
A	40.899847	-73.798533	
A	40.899849	-73.798646	
A	40.900974	-73.797691	
A	40.900956	-73.797921	
A	40.900986	-73.798053	
A	40.90097	-73.798219	
A	40.900923	-73.798372	
A	40.900954	-73.798613	
A	40.90101	-73.798772	
A	40.900964	-73.798887	
A	40.900562	-73.798825	
A	40.900603	-73.798651	
A	40.900572	-73.798402	
A	40.900587	-73.798265	
A	40.90072	-73.798152	
A	40.900591	-73.797959	
A	40.900546	-73.797803	
A	40.900528	-73.797675	
A	40.900745	-73.797651	
A	40.902526	-73.797708	
A	40.902445	-73.797949	
A	40.902506	-73.798126	
A	40.902473	-73.798319	
A	40.902388	-73.798265	
A	40.902291	-73.798314	
A	40.902132	-73.798255	
A	40.902023	-73.798174	
A	40.902035	-73.797858	
A	40.902104	-73.797675	
A	40.902319	-73.797691	
A	40.902692	-73.796919	
A	40.902627	-73.797219	
A	40.902481	-73.797209	
A	40.902311	-73.797139	
A	40.902149	-73.797171	
A	40.901703	-73.797262	
A	40.901715	-73.797477	
A	40.901699	-73.797681	
A	40.901739	-73.797911	
A	40.901715	-73.798292	
A	40.901577	-73.798287	
A	40.901313	-73.798341	
A	40.901326	-73.798174	
A	40.901326	-73.798051	
A	40.90135	-73.797944	
A	40.90133	-73.797772	
A	40.901338	-73.797573	
A	40.90135	-73.797461	
A	40.901338	-73.797289	
A	40.901338	-73.797289	
A	40.901305	-73.796951	
A	40.901577	-73.796962	
A	40.901642	-73.796721	
A	40.901958	-73.796737	
A	40.902092	-73.796812	
A	40.90225	-73.796785	
A	40.902396	-73.79678	
A	40.902554	-73.796785	
A	40.902757	-73.796372	
A	40.902704	-73.796179	
A	40.902522	-73.796206	
A	40.902404	-73.796281	
A	40.902315	-73.796297	
A	40.902108	-73.796265	
A	40.901982	-73.795809	
A	40.90193	-73.795937	
A	40.901877	-73.796152	
A	40.901768	-73.796281	
A	40.901407	-73.796216	
A	40.901313	-73.796372	
A	40.901269	-73.79649	
A	40.901151	-73.79664	
A	40.900981	-73.796742	
A	40.901009	-73.797182	
A	40.900908	-73.797171	
A	40.900734	-73.797284	
A	40.900632	-73.79723	
A	40.900665	-73.796951	
A	40.900685	-73.796855	
A	40.900746	-73.796651	
A	40.900393	-73.796774	
A	40.900375	-73.797045	
A	40.900373	-73.797198	
A	40.900271	-73.797246	
A	40.90017	-73.797268	
A	40.900032	-73.797244	
A	40.899821	-73.797265	
A	40.899775	-73.797407	
A	40.89959	-73.797445	
A	40.899503	-73.797622	
A	40.905336	-73.795123	
A	40.905178	-73.795169	
A	40.905115	-73.795212	
A	40.905052	-73.79515	
A	40.904971	-73.795169	
A	40.904886	-73.795198	
A	40.904633	-73.795161	
A	40.904728	-73.795128	
A	40.904507	-73.795179	
A	40.904268	-73.795574	
A	40.904213	-73.795104	
A	40.905669	-73.793311	
A	40.905655	-73.793488	
A	40.90573	-73.79382	
A	40.905728	-73.793922	
A	40.905707	-73.794091	
A	40.905454	-73.794054	
A	40.905316	-73.794099	
A	40.905213	-73.794126	
A	40.905144	-73.794164	
A	40.905073	-73.794201	
A	40.905813	-73.794319	
A	40.905833	-73.79441	
A	40.905843	-73.794587	
A	40.905697	-73.794587	
A	40.905624	-73.794553	
A	40.905482	-73.794587	
A	40.905294	-73.79466	
A	40.905201	-73.794504	
A	40.905213	-73.79466	
A	40.905136	-73.794655	
A	40.905028	-73.794537	
A	40.904921	-73.794695	
A	40.904787	-73.794738	
A	40.904805	-73.794389	
A	40.904696	-73.794719	
A	40.904611	-73.794724	
A	40.904491	-73.79463	
A	40.904353	-73.794569	
A	40.904112	-73.794338	
A	40.903867	-73.794453	
A	40.903885	-73.794038	
A	40.903751	-73.794314	
A	40.903607	-73.794268	
A	40.903465	-73.794327	
A	40.903327	-73.794419	
A	40.903001	-73.794349	
A	40.902881	-73.79437	
A	40.903076	-73.794115	
A	40.903443	-73.793694	
A	40.903844	-73.793423	
A	40.904098	-73.793461	
A	40.904205	-73.793423	
A	40.904388	-73.793434	
A	40.904534	-73.793442	
A	40.904655	-73.79337	
A	40.904787	-73.793346	
